,Unnamed: 0,Unnamed: 0.2,Company,TypeName,Ram,OpSys,Weight,Price,TouchScreen,IPS,PPI,CPU_name,HDD,SSD,Gpu brand
231,231,231,HP,Notebook,4,Windows,2.1,17582.4,0,0,100.45466986113652,AMD Processor,500,0,AMD
232,232,232,Lenovo,Gaming,16,Windows,3.2,79866.72,0,1,141.21199808219862,Intel Core i7,1000,256,Nvidia
233,233,233,Dell,Notebook,8,Windows,1.6,45767.52,0,0,157.3505121487356,Intel Core i5,0,256,Intel
234,234,234,Acer,2 in 1 Convertible,8,Windows,1.6,36709.92,1,1,165.6321180513006,Intel Core i5,0,256,Intel
235,235,235,Dell,Notebook,16,Other,2.36,47898.72,0,0,141.21199808219862,Intel Core i7,0,256,AMD
236,236,236,Acer,Notebook,4,Other,2.1,20779.2,0,0,100.45466986113652,Intel Core i3,1000,0,Intel
237,237,237,Asus,Notebook,4,Windows,2.2,30636.0,0,0,141.21199808219862,AMD Processor,1000,128,AMD
238,238,238,Asus,Gaming,32,Windows,4.7,207259.2,0,0,127.33567457123112,Intel Core i7,1000,512,Nvidia
239,239,239,Acer,Gaming,8,Windows,2.5,45074.88,0,1,141.21199808219862,Intel Core i5,0,256,Nvidia
240,240,240,Lenovo,Notebook,8,Windows,2.2,31381.92,0,0,100.45466986113652,Intel Core i3,0,128,Intel
241,241,241,Asus,Notebook,8,Windows,2.1,61005.6,0,0,127.33567457123112,Intel Core i7,1000,128,Nvidia
242,242,242,Asus,Notebook,8,Other,2.69,47365.92,0,0,127.33567457123112,Intel Core i7,1000,128,Nvidia
243,243,243,Dell,Gaming,8,Windows,2.56,46833.12,0,0,141.21199808219862,Intel Core i5,0,256,Nvidia
244,244,244,Lenovo,2 in 1 Convertible,8,Windows,1.38,57489.12,1,1,158.48253022174808,Intel Core i7,0,256,Intel
245,245,245,Dell,Notebook,8,Windows,2.2,52480.8,0,0,141.21199808219862,Intel Core i7,2000,128,AMD
246,246,246,HP,Notebook,8,Windows,2.04,29783.52,1,0,100.45466986113652,Intel Core i5,1000,0,Intel
247,247,247,Asus,Gaming,16,Windows,3.6,159786.72,0,0,127.33567457123112,Intel Core i7,0,256,Nvidia
248,248,248,HP,Notebook,4,Windows,1.49,35964.0,0,1,165.6321180513006,Intel Core i5,500,0,Intel
249,249,249,Apple,Ultrabook,8,Mac,1.37,108691.2,0,1,226.98300468106115,Intel Core i5,0,512,Intel
250,250,250,Dell,2 in 1 Convertible,8,Windows,2.08,43636.32,1,1,141.21199808219862,Intel Core i7,1000,0,Intel
251,251,251,Asus,Gaming,16,Windows,4.3,95850.72,0,0,127.33567457123112,Intel Core i7,1000,256,Nvidia
252,252,252,Asus,Notebook,4,Windows,1.68,24988.32,0,0,100.45466986113652,AMD Processor,1000,0,AMD
253,253,253,Lenovo,2 in 1 Convertible,8,Windows,1.37,98514.72,1,1,158.48253022174808,Intel Core i7,0,512,Intel
254,254,254,Acer,Notebook,4,Windows,3.0,37402.56,0,1,127.33567457123112,Intel Core i3,0,256,Nvidia
255,255,255,Dell,Ultrabook,8,Windows,1.41,50562.72,0,0,165.6321180513006,Intel Core i5,0,256,Intel
256,256,256,HP,Notebook,8,Windows,1.91,23757.552,0,0,100.45466986113652,AMD Processor,0,128,AMD
257,257,257,HP,Notebook,16,Windows,2.9,56423.52,0,1,127.33567457123112,Intel Core i7,1000,0,Nvidia
258,258,258,MSI,Gaming,16,Windows,4.14,133146.72,0,0,127.33567457123112,Intel Core i7,1000,512,Nvidia
259,259,259,Lenovo,2 in 1 Convertible,8,Windows,2.0,90522.72,1,1,141.21199808219862,Intel Core i7,0,512,Nvidia
260,260,260,Dell,Notebook,8,Windows,2.8,60845.76,0,0,127.33567457123112,Intel Core i7,1000,128,AMD
261,261,261,Lenovo,Notebook,4,Other,2.2,23656.32,0,0,141.21199808219862,Intel Core i3,0,256,Intel
262,262,262,HP,Notebook,4,Windows,2.1,38468.16,0,1,141.21199808219862,Intel Core i5,500,0,Intel
263,263,263,Dell,Notebook,4,Windows,2.18,35004.96,0,0,141.21199808219862,Intel Core i5,1000,0,Intel
264,264,264,Dell,Notebook,8,Windows,2.24,30103.2,0,0,141.21199808219862,Intel Core i5,1000,0,AMD
265,265,265,Dell,2 in 1 Convertible,8,Windows,2.67,42570.72,1,0,141.21199808219862,Intel Core i5,0,256,Intel
266,266,266,Asus,2 in 1 Convertible,8,Windows,1.1,79866.72,1,0,165.6321180513006,Intel Core i7,0,1024,Intel
267,267,267,Lenovo,Notebook,4,Other,2.2,24881.76,0,0,141.21199808219862,Intel Core i5,1000,0,Intel
268,268,268,HP,Notebook,8,Windows,2.5,54239.04,0,0,127.33567457123112,Intel Core i7,1000,0,Nvidia
269,269,269,Lenovo,Notebook,8,Windows,2.05,46886.4,0,0,141.21199808219862,Intel Core i7,0,256,Intel
270,270,270,Apple,Ultrabook,8,Mac,1.37,104370.192,0,1,226.98300468106115,Intel Core i5,0,512,Intel
271,271,271,Asus,Gaming,16,Windows,3.2,82530.72,0,0,127.33567457123112,AMD Processor,1000,256,AMD
272,272,272,Dell,Notebook,8,Other,2.14,39164.5296,0,0,141.21199808219862,Intel Core i7,0,256,AMD
273,273,273,Lenovo,2 in 1 Convertible,16,Windows,1.36,133146.72,1,0,209.8006828649808,Intel Core i7,0,512,Intel
274,274,274,Toshiba,Notebook,8,Windows,2.2,43263.36,0,0,100.45466986113652,Intel Core i7,500,0,Nvidia
275,275,275,Dell,Notebook,12,Windows,2.3,37992.3696,0,0,100.45466986113652,Intel Core i7,1000,0,Intel
276,276,276,Dell,Notebook,8,Other,2.8,58554.72,0,0,127.33567457123112,Intel Core i7,1000,128,AMD
277,277,277,Acer,Notebook,8,Windows,2.2,39693.6,0,1,141.21199808219862,Intel Core i7,1000,0,Nvidia
278,278,278,Lenovo,Notebook,4,Windows,2.8,26053.92,0,0,106.11306214269258,Intel Core i3,1000,0,Intel
279,279,279,Lenovo,Notebook,8,Other,2.8,45234.72,0,0,127.33567457123112,Intel Core i7,2000,0,Nvidia
280,280,280,Lenovo,Notebook,6,Windows,2.8,45767.52,0,0,106.11306214269258,Intel Core i7,1000,128,Nvidia
281,281,281,Dell,Notebook,4,Other,2.25,22803.84,0,0,141.21199808219862,Intel Core i3,1000,0,AMD
282,282,282,Lenovo,Gaming,8,Windows,2.5,44169.12,0,1,141.21199808219862,Intel Core i5,0,256,Nvidia
283,283,283,Lenovo,Notebook,6,Windows,2.2,30849.12,0,0,141.21199808219862,Intel Core i5,0,256,Intel
284,284,284,Acer,Notebook,8,Windows,3.0,50669.28,0,1,141.21199808219862,Intel Core i7,0,256,Nvidia
285,285,285,Acer,Notebook,12,Windows,2.15,35111.52,1,1,141.21199808219862,Intel Core i7,1000,0,Intel
286,286,286,Lenovo,Notebook,8,Windows,1.95,58448.16,0,1,141.21199808219862,Intel Core i7,0,256,Intel
287,287,287,Asus,Ultrabook,8,Windows,1.7,52054.56,0,0,141.21199808219862,Intel Core i5,0,256,Nvidia
288,288,288,Lenovo,Gaming,16,Windows,2.5,62817.12,0,1,141.21199808219862,Intel Core i7,1000,256,Nvidia
289,289,289,Lenovo,Notebook,8,Other,2.2,35112.0528,0,0,141.21199808219862,Intel Core i7,1000,0,Nvidia
290,290,290,Acer,Notebook,2,Other,2.19,10602.72,0,0,100.45466986113652,Intel Processor,0,16,Intel
291,291,291,Asus,Gaming,8,Windows,3.0,63243.36,0,0,127.33567457123112,Intel Core i7,1000,0,Nvidia
292,292,292,HP,Notebook,8,Windows,2.54,26053.92,0,0,106.11306214269258,Intel Core i3,1000,0,Intel
293,293,293,Dell,Notebook,8,Windows,2.0,97449.12,0,0,141.21199808219862,Intel Core i7,0,256,Nvidia
294,294,294,Lenovo,Notebook,8,Windows,2.05,39373.92,0,0,141.21199808219862,Intel Core i5,0,256,Intel
295,295,295,Lenovo,Gaming,8,Windows,3.2,69210.72,0,1,141.21199808219862,Intel Core i7,1000,0,Nvidia
296,296,296,Acer,Notebook,8,Other,2.5,52161.12,0,0,141.21199808219862,Intel Core i7,0,256,Nvidia
297,297,297,Dell,Workstation,16,Windows,3.42,153705.3408,0,0,127.33567457123112,Intel Core i7,0,256,Nvidia
298,298,298,Lenovo,Notebook,6,Windows,2.4,26586.72,0,0,141.21199808219862,AMD Processor,1000,0,AMD
299,299,299,Asus,Ultrabook,16,Windows,1.63,78215.04,0,0,141.21199808219862,Intel Core i7,0,512,Nvidia
300,300,300,Asus,Notebook,4,Windows,1.3,27119.52,0,0,111.93520355955212,Intel Core i3,0,128,Intel
301,301,301,Asus,Gaming,16,Windows,2.9,113060.16,0,0,127.33567457123112,Intel Core i7,1000,256,Nvidia
302,302,302,Lenovo,Notebook,6,Windows,2.8,34578.72,0,0,106.11306214269258,Intel Core i5,1000,0,Nvidia
303,303,303,Lenovo,Notebook,8,Other,2.2,29250.72,0,0,100.45466986113652,Intel Core i5,2000,0,Nvidia
304,304,304,Asus,Gaming,8,Windows,2.5,67399.2,0,0,141.21199808219862,Intel Core i7,1000,128,Nvidia
305,305,305,Lenovo,Notebook,4,Other,2.2,19180.2672,0,0,100.45466986113652,Intel Processor,1000,0,Intel
306,306,306,HP,2 in 1 Convertible,16,Windows,1.28,105228.0,1,0,165.6321180513006,Intel Core i7,0,256,Intel
307,307,307,Toshiba,Notebook,8,Windows,2.2,55571.04,0,1,141.21199808219862,Intel Core i7,0,256,Nvidia
308,308,308,Lenovo,Notebook,8,Windows,2.3,43636.32,0,0,141.21199808219862,Intel Core i5,1000,128,Nvidia
309,309,309,HP,Notebook,4,Windows,1.86,24988.32,0,0,141.21199808219862,Intel Core i3,1000,0,Intel
310,310,310,Lenovo,Notebook,8,Windows,1.1,53226.72,0,1,165.6321180513006,Intel Core i5,0,256,Intel
311,311,311,Dell,Ultrabook,16,Windows,1.21,133146.72,1,1,331.2642361026012,Intel Core i7,0,1000,Intel
312,312,312,MSI,Gaming,16,Windows,2.8,111834.72,0,1,141.21199808219862,Intel Core i7,1000,256,Nvidia
313,313,313,Acer,Notebook,8,Windows,2.23,24988.32,0,0,141.21199808219862,AMD Processor,0,256,AMD
314,314,314,Asus,2 in 1 Convertible,2,Windows,1.1,14652.0,1,0,135.0942111925629,Intel Processor,0,0,Intel
315,315,315,Dell,Notebook,8,Windows,2.33,44968.32,0,0,141.21199808219862,Intel Core i5,1000,128,AMD
316,316,316,HP,2 in 1 Convertible,16,Windows,1.29,130482.72,1,1,331.2642361026012,Intel Core i7,0,1000,Intel
317,317,317,Lenovo,Notebook,4,Other,1.45,24503.472,0,0,117.82653006268644,Intel Processor,0,0,Intel
318,318,318,HP,Notebook,8,Windows,1.95,52214.4,0,0,157.3505121487356,Intel Core i5,0,256,Intel
319,319,319,Acer,Notebook,4,Windows,1.4,25840.8,0,0,135.0942111925629,Intel Processor,0,0,Intel
320,320,320,HP,Notebook,8,Windows,1.48,68837.76,0,0,157.3505121487356,Intel Core i7,0,256,Intel
321,321,321,Lenovo,Notebook,4,Windows,2.79,31381.92,0,0,106.11306214269258,Intel Core i5,1000,0,Nvidia
322,322,322,Asus,Notebook,8,Windows,2.0,58288.32,0,0,157.3505121487356,Intel Core i7,0,256,Intel
323,323,323,HP,Notebook,8,Windows,2.1,48058.56,0,1,100.45466986113652,Intel Core i7,1000,0,Intel
324,324,324,Acer,Notebook,8,Windows,2.2,35111.52,0,0,100.45466986113652,AMD Processor,0,256,AMD
325,325,325,Lenovo,Notebook,4,Windows,1.44,15557.76,0,0,111.93520355955212,Intel Processor,0,0,Intel
326,326,326,Acer,Notebook,6,Windows,2.23,29250.72,0,0,100.45466986113652,Intel Core i5,1000,0,Intel
327,327,327,Asus,Ultrabook,8,Windows,1.7,55938.672,0,0,141.21199808219862,Intel Core i7,0,256,Nvidia
328,328,328,HP,Ultrabook,8,Windows,1.26,71128.8,0,0,176.23257360658386,Intel Core i7,0,256,Intel
329,329,329,Dell,Notebook,32,Windows,2.06,140605.92,1,0,282.42399616439724,Intel Core i7,0,1000,Nvidia
330,330,330,MSI,Gaming,8,Windows,2.7,63882.72,0,0,127.33567457123112,Intel Core i7,1000,256,Nvidia
331,331,331,Toshiba,Notebook,8,Windows,2.0,50243.04,0,1,141.21199808219862,Intel Core i5,0,256,Intel
332,332,332,Asus,Notebook,8,Windows,2.0,71075.52,0,0,157.3505121487356,Intel Core i7,1000,256,Intel
333,333,333,Lenovo,Notebook,4,Windows,1.85,23922.72,0,0,141.21199808219862,Intel Core i3,1000,0,Intel
334,334,334,Asus,Gaming,8,Windows,2.5,53226.72,0,0,141.21199808219862,Intel Core i7,0,256,Nvidia
335,335,335,HP,Notebook,8,Windows,1.48,67559.04,0,0,157.3505121487356,Intel Core i5,0,256,Intel
336,336,336,Dell,Ultrabook,8,Windows,1.9,55890.72,0,1,141.21199808219862,Intel Core i5,1000,128,Nvidia
337,337,337,HP,Notebook,8,Windows,1.84,60952.32,0,0,141.21199808219862,Intel Core i5,0,256,Intel
338,338,338,Asus,Notebook,4,Other,2.0,14651.4672,0,0,100.45466986113652,Intel Processor,1000,0,Intel
339,339,339,Dell,Notebook,8,Windows,2.0,60885.72,0,0,141.21199808219862,Intel Core i5,0,256,Nvidia
340,340,340,Dell,Notebook,4,Other,2.2,14646.672,0,0,100.45466986113652,Intel Processor,500,0,Intel
341,341,341,Lenovo,Notebook,12,Windows,2.2,47898.72,0,0,141.21199808219862,AMD Processor,2000,0,AMD
342,342,342,HP,Notebook,8,Windows,2.1,38148.48,0,1,141.21199808219862,Intel Core i3,1000,0,Nvidia
343,343,343,Lenovo,2 in 1 Convertible,16,Windows,1.4,111834.72,1,1,316.96506044349616,Intel Core i7,0,512,Intel
344,344,344,Dell,Ultrabook,8,Windows,1.2,84129.12,0,0,165.6321180513006,Intel Core i7,0,256,Intel
345,345,345,Lenovo,Gaming,16,Windows,2.4,60153.12,0,1,141.21199808219862,Intel Core i7,2000,256,Nvidia
346,346,346,HP,Notebook,2,Windows,1.44,14865.12,0,0,111.93520355955212,Intel Processor,0,0,Intel
347,347,347,Dell,Ultrabook,16,Windows,1.88,85672.1088,0,0,141.21199808219862,Intel Core i7,0,768,Intel
348,348,348,Asus,2 in 1 Convertible,4,Windows,1.5,19980.0,1,0,135.0942111925629,Intel Processor,0,0,Intel
349,349,349,Dell,Ultrabook,8,Windows,1.9,35324.64,0,0,141.21199808219862,Intel Core i5,1000,0,AMD
350,350,350,Dell,Notebook,16,Windows,2.06,108020.9376,1,0,282.42399616439724,Intel Core i7,0,512,Nvidia
351,351,351,HP,Notebook,8,Windows,1.84,69477.12,0,0,141.21199808219862,Intel Core i7,0,256,Intel
352,352,352,MSI,Gaming,8,Windows,2.7,75071.52,0,0,127.33567457123112,Intel Core i7,1000,128,Nvidia
353,353,353,HP,Workstation,8,Windows,2.6,92615.0256,0,0,141.21199808219862,Intel Core i7,0,256,Nvidia
354,354,354,Toshiba,Notebook,16,Windows,2.4,74751.84,0,1,141.21199808219862,Intel Core i7,0,512,Nvidia
355,355,355,Dell,Notebook,8,Windows,2.02,51729.552,0,0,141.21199808219862,Intel Core i7,2000,128,AMD
356,356,356,Lenovo,Notebook,4,Other,2.2,17155.6272,0,0,100.45466986113652,Intel Processor,1000,0,Intel
357,357,357,Dell,Gaming,8,Windows,2.65,53226.72,0,0,141.21199808219862,Intel Core i5,1000,0,Nvidia
358,358,358,Dell,Notebook,8,Windows,2.36,29696.6736,1,0,100.45466986113652,Intel Core i5,2000,0,Intel
359,359,359,Dell,Notebook,8,Windows,1.36,76030.56,0,0,157.3505121487356,Intel Core i5,0,256,Intel
360,360,360,HP,Notebook,4,Windows,1.86,23389.92,0,0,100.45466986113652,Intel Core i3,500,0,Intel
361,361,361,Asus,Notebook,8,Windows,2.0,50349.6,0,0,157.3505121487356,Intel Core i5,0,256,Intel
362,362,362,Lenovo,Notebook,6,Windows,2.8,38308.32,0,0,106.11306214269258,Intel Core i5,1000,128,Nvidia
363,363,363,HP,Notebook,8,Windows,1.86,34045.92,0,0,141.21199808219862,Intel Core i5,1000,0,Intel
364,364,364,Lenovo,Notebook,8,Other,2.2,26586.72,0,0,100.45466986113652,Intel Core i3,0,256,Nvidia
365,365,365,HP,Notebook,8,Windows,2.04,20725.92,0,0,100.45466986113652,Intel Processor,2000,0,Intel
366,366,366,Dell,Notebook,8,Windows,2.8,57808.8,0,0,127.33567457123112,Intel Core i5,1000,128,AMD
367,367,367,Lenovo,Gaming,8,Other,2.4,43103.52,0,1,141.21199808219862,Intel Core i5,1000,128,Nvidia
368,368,368,Dell,Notebook,8,Windows,2.33,47898.72,0,0,141.21199808219862,Intel Core i7,0,256,AMD
369,369,369,HP,Ultrabook,8,Windows,1.36,93240.0,0,1,157.3505121487356,Intel Core i7,0,256,Intel
370,370,370,Asus,2 in 1 Convertible,12,Windows,2.26,58554.72,1,0,141.21199808219862,Intel Core i7,2000,512,Nvidia
371,371,371,Acer,Notebook,4,Windows,2.1,22697.28,0,0,100.45466986113652,AMD Processor,0,128,AMD
372,372,372,Asus,Gaming,16,Windows,3.25,117162.72,0,1,127.33567457123112,AMD Processor,1000,256,AMD
373,373,373,Lenovo,Notebook,4,Windows,2.6,26053.92,0,0,106.11306214269258,AMD Processor,0,128,AMD
374,374,374,Dell,2 in 1 Convertible,8,Windows,1.62,46300.8528,1,0,165.6321180513006,Intel Core i7,0,256,Intel
375,375,375,HP,Notebook,4,Windows,1.91,26053.3872,0,0,141.21199808219862,AMD Processor,0,256,AMD
376,376,376,Lenovo,Netbook,4,Windows,1.59,29463.84,0,1,135.0942111925629,Intel Processor,0,128,Intel
377,377,377,Dell,Notebook,4,Windows,1.8,16463.52,0,0,100.45466986113652,Intel Processor,500,0,Intel
378,378,378,Asus,Notebook,4,Windows,1.5,15238.08,0,0,111.93520355955212,Intel Processor,0,0,Intel
379,379,379,Acer,Notebook,8,Other,2.4,45074.88,0,0,141.21199808219862,Intel Core i7,1000,0,Nvidia
380,380,380,HP,Gaming,8,Windows,3.35,63456.48,0,1,127.33567457123112,Intel Core i7,1000,128,Nvidia
381,381,381,Lenovo,Notebook,4,Other,1.85,21498.48,0,0,141.21199808219862,Intel Core i3,0,128,Intel
382,382,382,Asus,Gaming,8,Windows,2.3,88178.4,0,1,141.21199808219862,Intel Core i7,1000,128,Nvidia
383,383,383,Lenovo,Notebook,8,Windows,1.5,58554.72,0,1,157.3505121487356,Intel Core i5,0,256,Nvidia
384,384,384,Asus,Ultrabook,16,Windows,1.1,93181.392,1,0,165.6321180513006,Intel Core i7,0,512,Intel
385,385,385,Lenovo,Ultrabook,8,Windows,1.13,121584.96,0,1,209.8006828649808,Intel Core i7,0,512,Intel
386,386,386,Lenovo,Notebook,4,Windows,1.5,29250.72,0,1,165.6321180513006,Intel Core i3,0,128,Intel
387,387,387,Dell,Workstation,8,Windows,2.23,72940.32,0,0,141.21199808219862,Intel Core i5,500,0,AMD
388,388,388,Dell,Workstation,8,Windows,2.0,113752.8,0,1,141.21199808219862,Intel Core i7,0,256,Nvidia
389,389,389,Lenovo,2 in 1 Convertible,16,Windows,1.42,133679.52,1,0,209.8006828649808,Intel Core i7,0,512,Intel
390,390,390,Asus,Gaming,8,Windows,3.0,55357.92,0,0,127.33567457123112,Intel Core i7,1000,0,Nvidia
391,391,391,Asus,Gaming,16,Windows,3.0,84768.48,0,0,127.33567457123112,Intel Core i7,1000,256,Nvidia
392,392,392,Acer,Notebook,12,Windows,2.2,36975.7872,0,1,100.45466986113652,Intel Core i5,1000,0,Nvidia
393,393,393,MSI,Gaming,8,Windows,2.7,71874.72,0,0,127.33567457123112,Intel Core i7,0,256,Nvidia
394,394,394,Dell,Notebook,8,Other,2.33,41498.1936,0,0,141.21199808219862,Intel Core i7,0,256,AMD
395,395,395,HP,Ultrabook,4,Windows,1.91,26586.72,0,0,141.21199808219862,AMD Processor,0,256,AMD
396,396,396,Lenovo,Notebook,8,Windows,2.1,65510.9568,0,1,141.21199808219862,Intel Core i7,0,256,AMD
397,397,397,Lenovo,Notebook,8,Windows,1.9,49976.64,0,1,157.3505121487356,Intel Core i5,0,256,Intel
398,398,398,Dell,Workstation,8,Windows,1.78,144495.36,1,0,282.42399616439724,Intel Core i7,0,256,Nvidia
399,399,399,Lenovo,Ultrabook,16,Windows,1.13,139860.0,0,1,209.8006828649808,Intel Core i7,0,1000,Intel
400,400,400,Lenovo,Notebook,4,Windows,2.2,16303.68,0,0,100.45466986113652,Intel Processor,1000,0,Intel
401,401,401,Asus,Gaming,16,Windows,2.9,81465.12,0,0,127.33567457123112,Intel Core i7,1000,256,Nvidia
402,402,402,Lenovo,Notebook,8,Windows,2.1,60978.96,0,1,141.21199808219862,Intel Core i5,1000,256,AMD
403,403,403,Acer,Notebook,8,Other,2.5,46833.12,0,0,141.21199808219862,Intel Core i7,0,256,Nvidia
404,404,404,MSI,Gaming,16,Windows,2.8,119826.72,0,0,127.33567457123112,Intel Core i7,1000,256,Nvidia
405,405,405,Asus,Ultrabook,8,Windows,1.1,99793.44,0,0,157.3505121487356,Intel Core i7,0,512,Intel
406,406,406,Toshiba,Ultrabook,16,Windows,1.2,93080.16,0,0,165.6321180513006,Intel Core i7,0,512,Intel
407,407,407,Dell,Ultrabook,8,Windows,1.36,89510.4,0,0,157.3505121487356,Intel Core i7,0,512,Intel
408,408,408,Lenovo,Notebook,4,Windows,2.2,21791.52,0,0,141.21199808219862,Intel Core i3,500,0,Intel
409,409,409,Lenovo,Notebook,2,Windows,1.15,16221.096,0,0,135.0942111925629,Intel Processor,0,0,Intel
410,410,410,Lenovo,Workstation,8,Windows,2.67,102564.0,0,0,141.21199808219862,Intel Core i7,0,512,Nvidia
411,411,411,Lenovo,Ultrabook,8,Windows,1.7,103523.04,0,1,209.8006828649808,Intel Core i7,0,512,Nvidia
412,412,412,HP,Notebook,4,Windows,2.1,24988.32,0,0,141.21199808219862,Intel Core i3,1000,0,AMD
413,413,413,Acer,2 in 1 Convertible,8,Windows,1.6,42038.4528,1,1,165.6321180513006,Intel Core i7,0,256,Intel
414,414,414,Asus,2 in 1 Convertible,8,Windows,1.27,49443.84,1,1,165.6321180513006,Intel Core i5,0,256,Intel
415,415,415,Dell,Notebook,4,Other,2.3,31909.392,0,0,141.21199808219862,Intel Core i5,0,256,AMD
416,416,416,Dell,Notebook,4,Windows,1.65,36709.92,0,0,117.82653006268644,Intel Core i3,0,128,Intel
417,417,417,HP,Ultrabook,8,Windows,1.43,79920.0,0,0,157.3505121487356,Intel Core i7,0,256,Intel
418,418,418,Dell,Notebook,8,Windows,2.14,28768.536,0,0,100.45466986113652,Intel Core i5,1000,0,Intel
419,419,419,Lenovo,Ultrabook,8,Windows,1.75,64755.4464,0,1,157.3505121487356,Intel Core i7,0,256,AMD
420,420,420,Lenovo,2 in 1 Convertible,16,Windows,2.0,101178.72,1,1,282.42399616439724,Intel Core i7,0,512,Nvidia
421,421,421,Chuwi,Notebook,6,Windows,1.4,23922.72,0,1,267.3384360344031,Intel Processor,0,0,Intel
422,422,422,HP,Notebook,8,Windows,2.31,76030.56,0,0,141.21199808219862,Intel Core i7,0,256,Intel
423,423,423,Asus,Notebook,8,Other,2.3,31808.16,0,0,141.21199808219862,Intel Core i3,1000,0,Nvidia
424,424,424,Dell,Gaming,16,Windows,4.42,149130.72,0,1,169.78089942830815,Intel Core i7,1000,256,Nvidia
425,425,425,Dell,Gaming,8,Windows,2.62,61751.52,0,1,141.21199808219862,Intel Core i7,1000,128,Nvidia
426,426,426,Dell,Notebook,8,Windows,2.02,60867.072,0,0,141.21199808219862,Intel Core i7,2000,256,AMD
427,427,427,Dell,Ultrabook,8,Other,1.6,58554.72,0,0,157.3505121487356,Intel Core i7,0,256,Intel
428,428,428,HP,Gaming,12,Windows,3.35,106506.72,0,0,127.33567457123112,Intel Core i7,1000,256,Nvidia
429,429,429,Mediacom,2 in 1 Convertible,4,Windows,1.16,15930.72,1,1,189.90579052433608,Intel Processor,0,32,Intel
430,430,430,Samsung,Netbook,4,Other,1.15,14332.32,0,0,135.0942111925629,Intel Processor,0,0,Intel
431,431,431,Lenovo,Notebook,8,Windows,1.4,53812.8,0,1,165.6321180513006,Intel Core i7,0,256,Intel
432,432,432,Lenovo,Notebook,4,Windows,1.7,31914.72,0,1,157.3505121487356,Intel Core i3,0,128,Intel
433,433,433,Lenovo,Workstation,16,Windows,2.3,130269.6,0,1,282.42399616439724,Intel Core i7,0,512,Nvidia
434,434,434,Lenovo,Notebook,16,Windows,2.5,130482.72,0,0,141.21199808219862,Intel Core i7,0,512,Nvidia
435,435,435,Asus,Gaming,8,Windows,3.2,90309.6,0,0,127.33567457123112,AMD Processor,1000,256,AMD
436,436,436,HP,Notebook,4,Windows,2.1,18488.16,0,0,100.45466986113652,Intel Processor,500,0,Intel
437,437,437,Google,Ultrabook,16,Other,1.1,117162.72,1,0,234.50740003017813,Intel Core i7,0,512,Intel
438,438,438,Lenovo,Ultrabook,24,Windows,1.32,126912.96,0,0,209.8006828649808,Intel Core i7,0,512,Intel
439,439,439,Asus,Notebook,4,Other,2.0,29783.52,0,0,141.21199808219862,Intel Core i5,0,256,Intel
440,440,440,Lenovo,Notebook,8,Windows,2.8,27652.32,0,0,106.11306214269258,AMD Processor,1000,0,AMD
441,441,441,Dell,Notebook,4,Windows,2.2,39906.72,0,0,141.21199808219862,Intel Core i5,0,256,AMD
442,442,442,Lenovo,Ultrabook,8,Windows,1.36,76137.12,0,1,176.23257360658386,Intel Core i5,0,256,Intel
443,443,443,Lenovo,Notebook,4,Windows,2.2,18594.72,0,0,141.21199808219862,Intel Processor,0,128,Intel
444,444,444,HP,Gaming,8,Windows,2.2,58554.72,0,1,141.21199808219862,Intel Core i7,1000,128,Nvidia
445,445,445,Dell,Notebook,8,Windows,1.64,62817.12,0,0,157.3505121487356,Intel Core i5,0,256,Nvidia
446,446,446,Acer,Notebook,4,Other,2.4,23539.104,0,0,100.45466986113652,Intel Core i5,500,0,Intel
447,447,447,Dell,Workstation,8,Windows,2.23,106187.04,0,0,141.21199808219862,Intel Processor,1000,0,Nvidia
448,448,448,MSI,Gaming,8,Windows,2.2,54757.9872,0,0,141.21199808219862,Intel Core i5,0,256,Nvidia
449,449,449,Microsoft,Ultrabook,16,Windows,1.25,137941.92,1,0,200.84255993695703,Intel Core i7,0,512,Intel
450,450,450,HP,Notebook,8,Windows,1.91,31381.92,0,0,100.45466986113652,Intel Core i5,0,128,Intel
451,451,451,Dell,Workstation,16,Windows,2.17,105228.0,0,1,141.21199808219862,Intel Core i7,0,256,Nvidia
452,452,452,HP,Workstation,8,Windows,2.31,81731.52,0,1,141.21199808219862,Intel Core i7,0,512,Intel
453,453,453,Lenovo,Notebook,8,Windows,1.65,71661.6,0,0,157.3505121487356,Intel Core i5,0,256,Intel
454,454,454,Dell,Notebook,8,Windows,2.36,52161.12,0,0,141.21199808219862,Intel Core i7,1000,128,AMD
455,455,455,Dell,2 in 1 Convertible,4,Windows,1.47,25521.12,1,0,135.0942111925629,Intel Processor,500,0,Intel
456,456,456,Dell,Notebook,8,Windows,4.42,109010.88,0,1,127.33567457123112,Intel Core i7,1000,0,Nvidia
457,457,457,Microsoft,Ultrabook,4,Windows,1.252,52693.92,1,0,200.84255993695703,Intel Processor,0,128,Intel
458,458,458,Microsoft,Ultrabook,8,Windows,1.25,95850.72,1,0,200.84255993695703,Intel Core i7,0,256,Intel
459,459,459,HP,Notebook,8,Windows,2.5,34093.872,0,0,106.11306214269258,Intel Core i3,0,256,Intel
460,460,460,Acer,Notebook,4,Windows,2.23,28984.32,0,0,141.21199808219862,Intel Core i3,1000,0,Nvidia
461,461,461,Acer,Netbook,4,Windows,1.4,23176.8,0,0,135.0942111925629,Intel Processor,0,128,Intel
